Diag Simple,Infectious
742,Congenital Anomalies
744,Congenital Anomalies
745,Congenital Anomalies
746,Congenital Anomalies
747,Congenital Anomalies
748,Congenital Anomalies
750,Congenital Anomalies
751,Congenital Anomalies
752,Congenital Anomalies
753,Congenital Anomalies
754,Congenital Anomalies
755,Congenital Anomalies
756,Congenital Anomalies
757,Congenital Anomalies
758,Congenital Anomalies
759,Congenital Anomalies
780,"Symptoms, Signs and Ill-defined Conditions"
781,"Symptoms, Signs and Ill-defined Conditions"
782,"Symptoms, Signs and Ill-defined Conditions"
783,"Symptoms, Signs and Ill-defined Conditions"
784,"Symptoms, Signs and Ill-defined Conditions"
785,"Symptoms, Signs and Ill-defined Conditions"
786,"Symptoms, Signs and Ill-defined Conditions"
787,"Symptoms, Signs and Ill-defined Conditions"
788,"Symptoms, Signs and Ill-defined Conditions"
789,"Symptoms, Signs and Ill-defined Conditions"
790,"Symptoms, Signs and Ill-defined Conditions"
791,"Symptoms, Signs and Ill-defined Conditions"
792,"Symptoms, Signs and Ill-defined Conditions"
793,"Symptoms, Signs and Ill-defined Conditions"
794,"Symptoms, Signs and Ill-defined Conditions"
795,"Symptoms, Signs and Ill-defined Conditions"
796,"Symptoms, Signs and Ill-defined Conditions"
797,"Symptoms, Signs and Ill-defined Conditions"
799,"Symptoms, Signs and Ill-defined Conditions"
800,Injury and Poisoning
801,Injury and Poisoning
802,Injury and Poisoning
803,Injury and Poisoning
804,Injury and Poisoning
805,Injury and Poisoning
806,Injury and Poisoning
807,Injury and Poisoning
808,Injury and Poisoning
810,Injury and Poisoning
811,Injury and Poisoning
812,Injury and Poisoning
813,Injury and Poisoning
814,Injury and Poisoning
815,Injury and Poisoning
816,Injury and Poisoning
817,Injury and Poisoning
820,Injury and Poisoning
821,Injury and Poisoning
822,Injury and Poisoning
823,Injury and Poisoning
824,Injury and Poisoning
825,Injury and Poisoning
826,Injury and Poisoning
827,Injury and Poisoning
831,Injury and Poisoning
832,Injury and Poisoning
833,Injury and Poisoning
834,Injury and Poisoning
835,Injury and Poisoning
836,Injury and Poisoning
837,Injury and Poisoning
838,Injury and Poisoning
839,Injury and Poisoning
840,Injury and Poisoning
841,Injury and Poisoning
842,Injury and Poisoning
843,Injury and Poisoning
844,Injury and Poisoning
845,Injury and Poisoning
846,Injury and Poisoning
847,Injury and Poisoning
848,Injury and Poisoning
850,Injury and Poisoning
851,Injury and Poisoning
852,Injury and Poisoning
853,Injury and Poisoning
854,Injury and Poisoning
860,Injury and Poisoning
861,Injury and Poisoning
862,Injury and Poisoning
863,Injury and Poisoning
864,Injury and Poisoning
865,Injury and Poisoning
866,Injury and Poisoning
867,Injury and Poisoning
868,Injury and Poisoning
869,Injury and Poisoning
870,Injury and Poisoning
871,Injury and Poisoning
872,Injury and Poisoning
873,Injury and Poisoning
875,Injury and Poisoning
876,Injury and Poisoning
877,Injury and Poisoning
878,Injury and Poisoning
879,Injury and Poisoning
880,Injury and Poisoning
881,Injury and Poisoning
882,Injury and Poisoning
883,Injury and Poisoning
884,Injury and Poisoning
885,Injury and Poisoning
886,Injury and Poisoning
890,Injury and Poisoning
891,Injury and Poisoning
892,Injury and Poisoning
893,Injury and Poisoning
894,Injury and Poisoning
895,Injury and Poisoning
897,Injury and Poisoning
903,Injury and Poisoning
904,Injury and Poisoning
905,Injury and Poisoning
906,Injury and Poisoning
907,Injury and Poisoning
908,Injury and Poisoning
909,Injury and Poisoning
910,Injury and Poisoning
911,Injury and Poisoning
912,Injury and Poisoning
913,Injury and Poisoning
914,Injury and Poisoning
915,Injury and Poisoning
916,Injury and Poisoning
917,Injury and Poisoning
918,Injury and Poisoning
919,Injury and Poisoning
920,Injury and Poisoning
921,Injury and Poisoning
922,Injury and Poisoning
923,Injury and Poisoning
924,Injury and Poisoning
927,Injury and Poisoning
928,Injury and Poisoning
930,Injury and Poisoning
933,Injury and Poisoning
934,Injury and Poisoning
935,Injury and Poisoning
936,Injury and Poisoning
939,Injury and Poisoning
941,Injury and Poisoning
942,Injury and Poisoning
943,Injury and Poisoning
944,Injury and Poisoning
945,Injury and Poisoning
947,Injury and Poisoning
948,Injury and Poisoning
951,Injury and Poisoning
952,Injury and Poisoning
953,Injury and Poisoning
955,Injury and Poisoning
956,Injury and Poisoning
957,Injury and Poisoning
958,Injury and Poisoning
959,Injury and Poisoning
962,Injury and Poisoning
963,Injury and Poisoning
964,Injury and Poisoning
965,Injury and Poisoning
966,Injury and Poisoning
967,Injury and Poisoning
968,Injury and Poisoning
969,Injury and Poisoning
970,Injury and Poisoning
971,Injury and Poisoning
972,Injury and Poisoning
973,Injury and Poisoning
974,Injury and Poisoning
975,Injury and Poisoning
976,Injury and Poisoning
977,Injury and Poisoning
980,Injury and Poisoning
982,Injury and Poisoning
983,Injury and Poisoning
986,Injury and Poisoning
987,Injury and Poisoning
988,Injury and Poisoning
989,Injury and Poisoning
990,Injury and Poisoning
991,Injury and Poisoning
992,Injury and Poisoning
994,Injury and Poisoning
995,Injury and Poisoning
996,Injury and Poisoning
997,Injury and Poisoning
998,Injury and Poisoning
999,Injury and Poisoning
E812,Injury and Poisoning
E813,Injury and Poisoning
E814,Injury and Poisoning
E815,Injury and Poisoning
E816,Injury and Poisoning
E817,Injury and Poisoning
E818,Injury and Poisoning
E819,Injury and Poisoning
E821,Injury and Poisoning
E822,Injury and Poisoning
E825,Injury and Poisoning
E826,Injury and Poisoning
E828,Injury and Poisoning
E829,Injury and Poisoning
E849,Injury and Poisoning
E850,Injury and Poisoning
E852,Injury and Poisoning
E853,Injury and Poisoning
E854,Injury and Poisoning
E855,Injury and Poisoning
E858,Injury and Poisoning
E861,Injury and Poisoning
E864,Injury and Poisoning
E865,Injury and Poisoning
E868,Injury and Poisoning
E870,Injury and Poisoning
E876,Injury and Poisoning
E878,Injury and Poisoning
E879,Injury and Poisoning
E880,Injury and Poisoning
E881,Injury and Poisoning
E882,Injury and Poisoning
E883,Injury and Poisoning
E884,Injury and Poisoning
E885,Injury and Poisoning
E886,Injury and Poisoning
E887,Injury and Poisoning
E888,Injury and Poisoning
E890,Injury and Poisoning
E892,Injury and Poisoning
E894,Injury and Poisoning
E900,Injury and Poisoning
E901,Injury and Poisoning
E904,Injury and Poisoning
E905,Injury and Poisoning
E906,Injury and Poisoning
E909,Injury and Poisoning
E912,Injury and Poisoning
E915,Injury and Poisoning
E916,Injury and Poisoning
E917,Injury and Poisoning
E918,Injury and Poisoning
E919,Injury and Poisoning
E920,Injury and Poisoning
E922,Injury and Poisoning
E924,Injury and Poisoning
E927,Injury and Poisoning
E928,Injury and Poisoning
E929,Injury and Poisoning
E930,Injury and Poisoning
E931,Injury and Poisoning
E932,Injury and Poisoning
E933,Injury and Poisoning
E934,Injury and Poisoning
E935,Injury and Poisoning
E936,Injury and Poisoning
E937,Injury and Poisoning
E938,Injury and Poisoning
E939,Injury and Poisoning
E941,Injury and Poisoning
E942,Injury and Poisoning
E943,Injury and Poisoning
E944,Injury and Poisoning
E945,Injury and Poisoning
E946,Injury and Poisoning
E947,Injury and Poisoning
E949,Injury and Poisoning
E950,Injury and Poisoning
E955,Injury and Poisoning
E956,Injury and Poisoning
E965,Injury and Poisoning
E966,Injury and Poisoning
E968,Injury and Poisoning
E980,Injury and Poisoning
E987,Injury and Poisoning
nan,Injury and Poisoning
V01,Injury and Poisoning
V02,Injury and Poisoning
V03,Injury and Poisoning
